3135	1	154
3136	1	57
3137	1	156
3137	2	43
3137	3	66
3137	4	36
3138	1	138
3139	1	138
3140	1	24
3141	1	149
3142	1	24
3143	1	109
3143	2	49
3143	3	26
3143	4	53
3144	1	109
3144	2	49
3144	3	26
3144	4	53
3145	1	65
3146	1	58
3147	1	123
3148	1	5
3148	2	74
3149	1	154
3150	1	140
3151	1	59
3152	1	67
3153	1	73
3153	2	47
3153	3	117
3153	4	61
3153	5	48
3153	6	56
3153	7	9
3153	8	34
3154	1	43
3154	2	10
3155	1	69
3156	1	120
3157	1	59
3158	1	138
3158	2	120
3159	1	130
3160	1	72
3161	1	45
3162	1	15
3163	1	109
3163	2	49
3163	3	26
3163	4	53
3164	1	149
3165	1	120
3166	1	131
3167	1	131
3167	2	122
3168	1	65
3169	1	24
3169	2	98
3170	1	120
3171	1	102
3171	2	5
3171	3	66
3171	4	30
3172	1	59
3173	1	138
3174	1	69
3174	2	74
3175	1	154
3176	1	27
3176	2	57
3176	3	47
3176	4	72
3176	5	34
3177	1	24
3177	2	121
3177	3	156
3177	4	98
3177	5	7
3177	6	123
3178	1	135
3179	1	135
3179	2	123
3180	1	109
3180	2	49
3180	3	26
3180	4	53
3181	1	154
3182	1	53
3183	1	121
3184	1	64
3185	1	27
3185	2	57
3185	3	47
3185	4	72
3185	5	34
3186	1	27
3186	2	57
3186	3	47
3186	4	72
3187	1	34
3188	1	90
3188	2	104
3188	3	142
3189	1	57
3189	2	47
3189	3	72
3190	1	24
3191	1	95
3191	2	53
3192	1	53
3193	1	120
3194	1	120
3195	1	58
3196	1	59
3197	1	122
3198	1	69
3199	1	69
3200	1	122
3201	1	45
3202	1	109
3202	2	49
3202	3	26
3202	4	53
3203	1	11
3204	1	120
3205	1	147
3206	1	77
3207	1	138
3207	2	53
3208	1	117
3209	1	17
3210	1	135
3210	2	123
3211	1	61
3212	1	142
3213	1	131
3213	2	113
3214	1	74
3215	1	17
3216	1	130
3217	1	120
3218	1	131
3218	2	61
3219	1	34
3220	1	108
3221	1	130
3222	1	109
3222	2	138
3222	3	49
3222	4	26
3222	5	53
3223	1	138
3223	2	120
3223	3	130
3223	4	4
3224	1	108
3225	1	108
3225	2	142
3225	3	50
3226	1	142
3226	2	50
3227	1	59
3228	1	124
3229	1	59
3230	1	20
3230	2	131
3230	3	113
3230	4	122
3230	5	3
3231	1	109
3231	2	49
3231	3	26
3231	4	53
3232	1	109
3232	2	49
3232	3	26
3232	4	53
3233	1	53
3234	1	59
3235	1	138
3235	2	45
3236	1	53
3237	1	122
3238	1	74
3239	1	102
3239	2	75
3240	1	53
3241	1	59
3242	1	59
3243	1	123
3244	1	61
3244	2	122
3245	1	109
3245	2	49
3245	3	26
3245	4	53
3246	1	154
3247	1	117
3248	1	4
3249	1	148
3249	2	67
3249	3	24
3250	1	130
3251	1	120
3252	1	131
3253	1	5
3254	1	59
3255	1	11
3256	1	65
3257	1	69
3258	1	5
3259	1	57
3259	2	47
3259	3	72
3260	1	30
3261	1	24
3262	1	102
3262	2	55
3262	3	69
3262	4	43
3262	5	30
3263	1	65
3264	1	65
3265	1	53
3266	1	50
3267	1	57
3267	2	47
3267	3	34
3268	1	59
3269	1	139
3270	1	17
3271	1	75
3272	1	60
3272	2	82
3272	3	68
3273	1	109
3273	2	49
3273	3	26
3273	4	53
3274	1	130
3275	1	108
3275	2	142
3275	3	50
3276	1	65
3277	1	117
3278	1	65
3278	2	154
3279	1	65
3280	1	82
3280	2	61
3280	3	68
3281	1	59
3282	1	59
3283	1	63
3284	1	5
3285	1	56
3286	1	142
3286	2	50
3287	1	65
3288	1	65
3289	1	57
3289	2	145
3289	3	47
3289	4	72
3290	1	60
3291	1	57
3292	1	27
3293	1	47
3294	1	61
3294	2	122
3295	1	57
3295	2	47
3296	1	65
3297	1	120
3298	1	138
3298	2	61
3299	1	24
3300	1	130
3301	1	147
3302	1	108
3302	2	142
3302	3	50
3303	1	24
3303	2	61
3304	1	65
3305	1	117
3306	1	98
3307	1	109
3307	2	49
3307	3	26
3307	4	53
3308	1	142
3308	2	50
3309	1	149
3310	1	113
3311	1	50
3312	1	130
3313	1	59
3313	2	4
3314	1	156
3315	1	94
3316	1	60
3317	1	20
3318	1	109
3318	2	49
3318	3	26
3318	4	53
3319	1	142
3320	1	57
3320	2	47
3321	1	108
3322	1	18
3323	1	18
3324	1	98
3325	1	120
3326	1	138
3326	2	120
3326	3	130
3326	4	4
3327	1	58
3327	2	26
3327	3	53
3328	1	61
3329	1	61
3329	2	122
3330	1	120
3331	1	138
3332	1	73
3332	2	145
3332	3	131
3332	4	47
3332	5	117
3332	6	61
3332	7	48
3332	8	56
3332	9	122
3332	10	46
3332	11	9
3332	12	34
3333	1	131
3333	2	61
3334	1	59
3335	1	11
3336	1	134
3337	1	120
3338	1	120
3339	1	103
3340	1	4
3341	1	34
3342	1	149
3343	1	4
3344	1	47
3344	2	117
3345	1	138
3345	2	120
3345	3	130
3345	4	4
3346	1	156
3346	2	43
3347	1	117
3348	1	121
3349	1	102
3350	1	109
3350	2	49
3350	3	26
3350	4	53
3351	1	66
3352	1	102
3352	2	5
3353	1	58
3353	2	59
3354	1	57
3354	2	47
3354	3	72
3355	1	26
3355	2	59
3356	1	26
3357	1	57
3357	2	47
3358	1	20
3359	1	102
3359	2	5
3360	1	8
3360	2	98
3360	3	40
3360	4	155
3360	5	22
3361	1	59
3362	1	61
3363	1	147
3364	1	109
3364	2	49
3364	3	26
3364	4	53
3365	1	75
3366	1	98
3367	1	24
3368	1	75
3369	1	113
3370	1	63
3371	1	66
3372	1	58
3372	2	26
3373	1	26
3373	2	59
3374	1	109
3374	2	49
3374	3	26
3374	4	53
3375	1	65
3376	1	59
3377	1	59
3378	1	65
3379	1	59
3380	1	109
3380	2	49
3380	3	26
3380	4	53
3381	1	59
3382	1	138
3382	2	120
3382	3	130
3382	4	4
3383	1	82
3384	1	17
3384	2	34
3385	1	109
3385	2	49
3385	3	26
3385	4	59
3386	1	149
3387	1	138
3388	1	59
3389	1	124
3389	2	121
3390	1	138
3390	2	59
3391	1	138
3392	1	117
3393	1	67
3394	1	67
3395	1	67
3396	1	67
3397	1	15
3397	2	67
3397	3	45
3398	1	122
3399	1	69
3400	1	61
3401	1	76
3402	1	36
3403	1	65
3404	1	109
3404	2	49
3404	3	26
3404	4	53
3405	1	47
3406	1	65
3407	1	27
3407	2	57
3407	3	73
3407	4	145
3407	5	117
3407	6	72
3407	7	115
3407	8	48
3407	9	56
3407	10	9
3407	11	34
3408	1	130
3409	1	134
3410	1	4
3411	1	56
3412	1	138
3413	1	72
3414	1	61
3415	1	11
3416	1	91
3417	1	47
3417	2	117
3417	3	72
3418	1	109
3418	2	49
3418	3	26
3418	4	53
3419	1	34
3420	1	61
3420	2	122
3421	1	61
3422	1	121
3423	1	122
3424	1	61
3425	1	76
3426	1	121
3427	1	61
3428	1	84
3429	1	69
3430	1	61
3431	1	26
3432	1	56
3432	2	25
3433	1	31
3433	2	5
3433	3	74
3434	1	59
3435	1	59
3436	1	130
3437	1	83
3438	1	57
3438	2	47
3438	3	72
3439	1	121
3440	1	67
3441	1	57
3441	2	117
3441	3	72
3442	1	138
3442	2	130
3443	1	65
3443	2	138
3443	3	154
3444	1	84
3445	1	84
3446	1	57
3446	2	47
3446	3	117
3447	1	57
3447	2	47
3447	3	117
3448	1	24
3449	1	67
3450	1	109
3450	2	49
3450	3	26
3450	4	53
3451	1	154
3452	1	57
3452	2	47
3452	3	117
3453	1	122
3454	1	61
3454	2	122
3455	1	65
3456	1	138
3456	2	154
3456	3	45
3457	1	67
3458	1	138
3458	2	120
3458	3	130
3458	4	4
3459	1	61
3460	1	120
3460	2	59
3460	3	130
3460	4	4
3461	1	120
3462	1	84
3463	1	156
3464	1	59
3465	1	65
3465	2	154
3466	1	156
3467	1	113
3468	1	120
3469	1	47
3470	1	45
3471	1	59
3472	1	59
3473	1	59
3474	1	59
3475	1	138
3476	1	120
3477	1	67
3478	1	98
3479	1	147
3480	1	53
3481	1	67
3482	1	60
3483	1	82
3484	1	65
3484	2	138
3484	3	154
3485	1	67
3485	2	24
3485	3	61
3485	4	122
3485	5	46
3486	1	131
3487	1	7
3488	1	109
3488	2	49
3488	3	26
3488	4	53
3489	1	138
3489	2	120
3489	3	130
3489	4	4
3490	1	15
3490	2	149
3491	1	15
3491	2	149
3492	1	57
3493	1	123
3494	1	65
3495	1	121
3496	1	55
3496	2	140
3496	3	43
3496	4	30
3496	5	128
3497	1	67
3498	1	122
3499	1	138
3499	2	59
3499	3	4
3500	1	17
3501	1	82
3502	1	138
3503	1	11
3504	1	59
3505	1	120
3506	1	138
3506	2	120
3507	1	69
3508	1	4
3509	1	138
3509	2	120
3510	1	138
3510	2	59
3511	1	65
3511	2	154
3512	1	11
3513	1	69
3514	1	5
3515	1	126
3516	1	69
3516	2	74
3517	1	15
3518	1	134
3519	1	65
3520	1	69
3520	2	74
3521	1	5
3521	2	74
3522	1	121
3523	1	5
3523	2	74
3524	1	109
3525	1	69
3525	2	74
3526	1	5
3526	2	74
3527	1	74
3528	1	69
3529	1	5
3530	1	74
3531	1	74
3532	1	131
3532	2	122
3532	3	46
3532	4	3
3533	1	41
3534	1	109
3534	2	49
3534	3	26
3534	4	53
3535	1	27
3535	2	57
3535	3	47
3535	4	72
3536	1	4
3537	1	130
3538	1	121
3539	1	138
3539	2	59
3539	3	4
3540	1	58
3540	2	26
3540	3	53
3541	1	4
3542	1	121
3543	1	121
3544	1	122
3545	1	138
3545	2	120
3545	3	130
3545	4	4
3546	1	11
3547	1	11
3548	1	109
3548	2	49
3548	3	26
3548	4	53
3549	1	147
3550	1	47
3551	1	25
3552	1	57
3553	1	138
3554	1	47
3554	2	9
3555	1	131
3555	2	122
3555	3	46
3555	4	3
3556	1	138
3557	1	59
3558	1	138
3559	1	78
3559	2	135
3559	3	156
3559	4	43
3559	5	10
3559	6	123
3559	7	70
3559	8	83
3560	1	65
3560	2	154
3561	1	149
3562	1	65
3562	2	121
3563	1	57
3564	1	121
3565	1	147
3566	1	116
3567	1	20
3567	2	61
3567	3	122
3567	4	46
3568	1	17
3568	2	117
3569	1	55
3570	1	120
3571	1	120
3572	1	4
3573	1	148
3573	2	31
3573	3	106
3573	4	139
3573	5	63
3573	6	74
3573	7	152
3573	8	41
3573	9	52
3573	10	150
3573	11	36
3574	1	138
3575	1	123
3575	2	70
3576	1	45
3577	1	24
3578	1	109
3578	2	49
3578	3	26
3578	4	53
3579	1	113
3579	2	45
3579	3	53
3580	1	131
3580	2	122
3580	3	46
3580	4	3
3581	1	131
3581	2	122
3581	3	46
3581	4	3
3582	1	142
3583	1	61
3584	1	26
3585	1	138
3586	1	142
3587	1	61
3588	1	59
3589	1	121
3590	1	69
3590	2	74
3591	1	121
3592	1	109
3592	2	49
3592	3	26
3592	4	53
3593	1	138
3594	1	27
3594	2	57
3594	3	47
3594	4	72
3595	1	61
3596	1	61
3597	1	69
3598	1	138
3598	2	61
3598	3	122
3599	1	102
3600	1	138
3601	1	149
3602	1	4
3603	1	4
3604	1	53
3605	1	3
3606	1	20
3606	2	61
3606	3	122
3606	4	46
3607	1	42
3608	1	17
3608	2	34
3609	1	121
3610	1	69
3610	2	74
3611	1	61
3612	1	45
3613	1	4
3614	1	53
3615	1	131
3615	2	61
3615	3	122
3615	4	46
3616	1	61
3616	2	122
3617	1	27
3617	2	47
3617	3	117
3618	1	27
3618	2	17
3618	3	47
3618	4	117
3619	1	6
3620	1	140
3621	1	138
3622	1	69
3622	2	74
3623	1	5
3623	2	74
3624	1	63
3625	1	5
3625	2	74
3626	1	122
3627	1	69
3627	2	74
3628	1	69
3628	2	74
3629	1	67
3630	1	5
3630	2	74
3631	1	102
3632	1	74
3633	1	138
3634	1	26
3635	1	90
3635	2	78
3636	1	149
3637	1	60
3638	1	138
3639	1	130
3640	1	76
3640	2	67
3640	3	1
3641	1	147
3642	1	121
3643	1	123
3644	1	138
3644	2	120
3644	3	59
3644	4	130
3644	5	4
3645	1	53
3646	1	56
3647	1	74
3648	1	45
3649	1	149
3650	1	138
3651	1	67
3652	1	70
3653	1	103
3654	1	138
3654	2	67
3654	3	24
3654	4	121
3654	5	113
3654	6	53
3655	1	45
3656	1	109
3656	2	49
3656	3	26
3656	4	53
3657	1	61
3658	1	109
3658	2	49
3658	3	26
3658	4	53
3659	1	74
3660	1	49
3661	1	57
3661	2	47
3661	3	72
3662	1	90
3662	2	67
3662	3	156
3662	4	98
3662	5	7
3662	6	123
3662	7	45
3662	8	1
3663	1	59
3664	1	74
3665	1	62
3666	1	92
3666	2	4
3667	1	74
3668	1	45
3669	1	45
3670	1	49
3671	1	98
3672	1	66
3673	1	102
3673	2	5
3673	3	74
3673	4	66
3674	1	138
3674	2	120
3674	3	130
3674	4	4
3675	1	92
3675	2	4
3676	1	92
3676	2	120
3676	3	130
3676	4	4
3677	1	109
3677	2	49
3677	3	26
3677	4	53
3678	1	138
3679	1	131
3679	2	61
3680	1	131
3680	2	122
3681	1	154
3682	1	121
3682	2	7
3683	1	109
3684	1	15
3685	1	67
3686	1	131
3686	2	122
3687	1	45
3688	1	24
3689	1	138
3689	2	92
3689	3	4
3690	1	120
3691	1	103
3692	1	109
3693	1	67
3694	1	55
3695	1	154
3696	1	103
3697	1	24
3697	2	121
3698	1	20
3698	2	131
3698	3	61
3698	4	122
3699	1	67
3700	1	92
3700	2	120
3701	1	20
3701	2	61
3701	3	122
3701	4	46
3702	1	74
3703	1	76
3703	2	62
3703	3	135
3703	4	156
3703	5	43
3703	6	123
3703	7	70
3703	8	1
3703	9	83
3704	1	113
3705	1	67
3706	1	73
3706	2	17
3707	1	109
3707	2	49
3707	3	26
3707	4	53
3708	1	20
3708	2	61
3708	3	122
3708	4	46
3709	1	61
3709	2	122
3710	1	131
3710	2	46
3710	3	3
3711	1	120
3712	1	74
3713	1	121
3714	1	20
3714	2	61
3714	3	122
3714	4	46
3715	1	58
3716	1	138
3717	1	109
3717	2	49
3717	3	26
3717	4	53
3718	1	58
3719	1	138
3720	1	138
3720	2	154
3720	3	45
3721	1	17
3721	2	47
3721	3	34
3722	1	64
3723	1	69
3724	1	4
3725	1	65
3725	2	154
3726	1	57
3727	1	90
3728	1	18
3728	2	136
3728	3	3
3729	1	3
3730	1	120
3731	1	121
3732	1	138
3732	2	92
3732	3	120
3732	4	130
3732	5	4
3733	1	61
3734	1	72
3735	1	67
3736	1	26
3737	1	34
3738	1	26
3739	1	121
3740	1	4
3741	1	4
3742	1	109
3742	2	49
3742	3	26
3742	4	53
3743	1	149
3744	1	120
3745	1	20
3745	2	61
3745	3	122
3746	1	138
3747	1	61
3748	1	63
3748	2	74
3749	1	47
3750	1	138
3751	1	91
3752	1	59
3753	1	120
3753	2	4
3754	1	91
3754	2	149
3755	1	67
3756	1	69
3757	1	5
3758	1	67
3759	1	149
3760	1	59
3761	1	69
3761	2	74
3762	1	131
3763	1	61
3764	1	57
3764	2	117
3764	3	72
3765	1	26
3766	1	67
3767	1	138
3768	1	120
3769	1	148
3769	2	31
3769	3	106
3769	4	139
3769	5	63
3769	6	74
3769	7	152
3769	8	41
3769	9	52
3769	10	150
3769	11	36
3770	1	65
3771	1	90
3772	1	24
3773	1	69
3773	2	74
3774	1	20
3774	2	122
3775	1	131
3776	1	17
3776	2	131
3776	3	122
3777	1	59
3778	1	138
3779	1	69
3780	1	67
3781	1	92
3782	1	156
3783	1	120
3784	1	109
3784	2	49
3784	3	26
3784	4	53
3785	1	120
3786	1	24
3787	1	100
3788	1	92
3789	1	69
3790	1	120
3791	1	69
3791	2	74
3792	1	11
3792	2	124
3792	3	61
3793	1	145
3794	1	1
3795	1	5
3796	1	74
3797	1	67
3798	1	26
3799	1	98
3800	1	91
3801	1	135
3801	2	156
3801	3	43
3801	4	123
3801	5	70
3802	1	76
3802	2	62
3802	3	79
3803	1	67
3803	2	121
3803	3	123
3804	1	138
3804	2	92
3804	3	120
3804	4	130
3804	5	4
3805	1	59
3806	1	57
3806	2	47
3806	3	72
3807	1	26
3808	1	142
3809	1	90
3809	2	67
3810	1	5
3811	1	61
3812	1	5
3813	1	138
3813	2	4
3814	1	67
3815	1	149
3816	1	2
3817	1	20
3817	2	131
3817	3	103
3818	1	121
3819	1	100
3820	1	109
3820	2	49
3820	3	26
3820	4	53
3821	1	120
3822	1	61
3823	1	92
3824	1	121
3825	1	117
3826	1	83
3827	1	69
3827	2	74
3828	1	92
3828	2	59
3828	3	4
3829	1	20
3829	2	131
3830	1	149
3831	1	92
3832	1	138
3832	2	154
3833	1	135
3834	1	120
3835	1	64
3835	2	51
3835	3	132
3836	1	4
3837	1	59
3838	1	20
3839	1	122
3840	1	131
3840	2	122
3841	1	17
3842	1	131
3842	2	122
3843	1	26
3844	1	61
3845	1	20
3845	2	46
3846	1	59
3846	2	4
3847	1	63
3848	1	60
3849	1	66
3849	2	75
3850	1	20
3850	2	61
3850	3	122
3851	1	49
3851	2	26
3851	3	53
3852	1	121
3853	1	49
3854	1	120
3855	1	34
3856	1	92
3856	2	120
3857	1	3
3858	1	122
3859	1	104
3859	2	10
3859	3	142
3859	4	50
3859	5	39
3859	6	83
3859	7	94
3860	1	78
3860	2	76
3860	3	62
3860	4	135
3860	5	79
3860	6	156
3860	7	10
3860	8	123
3860	9	1
3860	10	116
3860	11	83
3861	1	104
3861	2	10
3861	3	142
3861	4	50
3861	5	39
3861	6	83
3861	7	94
3862	1	66
3863	1	65
3864	1	113
3865	1	92
3866	1	120
3867	1	26
3868	1	26
3869	1	138
3870	1	120
3871	1	91
3872	1	77
3873	1	92
3874	1	149
3875	1	146
3876	1	49
3876	2	26
3876	3	53
3877	1	149
3878	1	69
3879	1	74
3880	1	74
3881	1	108
3882	1	69
3882	2	74
3883	1	120
3884	1	131
3884	2	122
3884	3	46
3885	1	98
3886	1	74
3887	1	74
3888	1	108
3888	2	142
3888	3	50
3889	1	17
3890	1	74
3891	1	74
3892	1	117
3893	1	34
3894	1	74
3895	1	138
3896	1	74
3897	1	74
3898	1	69
3899	1	121
3900	1	70
3901	1	72
3902	1	120
3903	1	20
3903	2	61
3903	3	122
3903	4	46
3904	1	57
3905	1	131
3905	2	122
3905	3	46
3906	1	49
3906	2	26
3906	3	53
3907	1	77
3908	1	131
3908	2	122
3908	3	46
3909	1	131
3909	2	122
3910	1	131
3910	2	122
3911	1	67
3912	1	69
3913	1	90
3913	2	142
3913	3	50
3913	4	19
3914	1	98
3914	2	40
3915	1	10
3916	1	67
3916	2	123
3917	1	113
3918	1	102
3918	2	66
3918	3	75
3919	1	120
3920	1	120
3921	1	20
3921	2	61
3921	3	122
3922	1	63
3923	1	142
3924	1	92
3924	2	4
3925	1	98
3925	2	40
3926	1	20
3927	1	24
3927	2	113
3927	3	68
3928	1	49
3928	2	26
3928	3	53
3929	1	82
3930	1	90
3930	2	135
3930	3	123
3931	1	149
3932	1	149
3933	1	6
3933	2	132
3934	1	20
3934	2	122
3934	3	46
3935	1	100
3936	1	67
3936	2	24
3937	1	113
3937	2	53
3938	1	11
3938	2	67
3938	3	124
3939	1	5
3939	2	74
3940	1	143
3941	1	148
3941	2	67
3941	3	24
3942	1	138
3943	1	74
3944	1	90
3944	2	78
3944	3	60
3944	4	67
3944	5	135
3944	6	156
3944	7	98
3944	8	123
3944	9	1
3944	10	116
3945	1	10
3946	1	146
3947	1	117
3948	1	100
3948	2	85
3949	1	11
3949	2	67
3949	3	124
3950	1	60
3951	1	123
3952	1	112
3953	1	138
3954	1	11
3954	2	82
3955	1	102
3955	2	55
3955	3	69
3955	4	43
3955	5	30
3956	1	138
3957	1	69
3957	2	74
3958	1	122
3959	1	142
3959	2	50
3960	1	121
3961	1	138
3961	2	92
3961	3	120
3961	4	130
3961	5	4
3962	1	49
3962	2	26
3962	3	53
3963	1	54
3964	1	92
3965	1	120
3966	1	91
3967	1	121
3968	1	116
3969	1	121
3970	1	138
3971	1	145
3972	1	1
3973	1	135
3974	1	74
3975	1	120
3976	1	120
3977	1	120
3978	1	138
3978	2	120
3979	1	138
3979	2	120
3980	1	138
3981	1	74
3982	1	74
3983	1	74
3984	1	34
3985	1	57
3985	2	47
3985	3	117
3986	1	90
3987	1	154
3988	1	131
3989	1	100
3990	1	131
3990	2	122
3991	1	131
3991	2	46
3992	1	131
3992	2	46
3993	1	36
3994	1	120
3995	1	138
3996	1	61
3997	1	118
3998	1	57
3998	2	47
3999	1	20
4000	1	20
4001	1	33
4001	2	136
4001	3	3
4002	1	82
4003	1	108
4003	2	142
4003	3	50
4004	1	121
4005	1	131
4005	2	61
4005	3	122
4005	4	46
4006	1	72
4007	1	131
4008	1	59
4009	1	46
4010	1	49
4010	2	26
4010	3	53
4011	1	113
4012	1	131
4013	1	57
4013	2	47
4013	3	72
4013	4	34
4014	1	53
4015	1	20
4015	2	67
4015	3	24
4015	4	131
4015	5	98
4015	6	61
4015	7	122
4015	8	3
4016	1	61
4017	1	131
4018	1	61
4018	2	122
4019	1	122
4020	1	120
4021	1	145
4022	1	20
4022	2	67
4022	3	24
4022	4	131
4022	5	98
4022	6	61
4022	7	122
4022	8	3
4023	1	154
4024	1	45
4024	2	25
4025	1	120
4026	1	77
4027	1	57
4027	2	47
4027	3	72
4027	4	34
4028	1	120
4029	1	67
4030	1	130
4031	1	63
4032	1	53
4033	1	58
4034	1	69
4035	1	92
4035	2	59
4035	3	4
4036	1	27
4036	2	57
4036	3	73
4036	4	145
4036	5	47
4036	6	117
4036	7	80
4036	8	72
4036	9	115
4036	10	48
4036	11	56
4036	12	9
4036	13	34
4037	1	131
4037	2	46
4038	1	78
4038	2	76
4038	3	62
4038	4	135
4038	5	79
4038	6	156
4038	7	10
4038	8	123
4038	9	1
4038	10	116
4038	11	83
4039	1	108
4039	2	142
4039	3	50
4040	1	131
4040	2	122
4041	1	20
4041	2	131
4041	3	61
4041	4	122
4042	1	20
4043	1	120
4044	1	138
4044	2	92
4044	3	120
4044	4	130
4044	5	4
4045	1	46
4046	1	112
4047	1	138
4048	1	90
4049	1	58
4050	1	120
4051	1	120
4052	1	142
4052	2	50
4053	1	142
4053	2	50
4054	1	138
4055	1	49
4055	2	26
4055	3	53
4056	1	121
4057	1	20
4057	2	131
4057	3	113
4057	4	136
4057	5	3
4058	1	112
4059	1	138
4060	1	149
4061	1	69
4061	2	74
4062	1	120
4063	1	120
4064	1	98
4065	1	11
4066	1	19
4067	1	19
4068	1	20
4068	2	61
4068	3	122
4068	4	46
4069	1	109
4069	2	98
4070	1	138
4071	1	112
4072	1	130
4073	1	26
4074	1	57
4074	2	47
4074	3	117
4075	1	69
4076	1	149
4077	1	91
4078	1	90
4078	2	104
4078	3	50
4078	4	94
4079	1	113
4080	1	103
4081	1	90
4081	2	62
4081	3	135
4081	4	69
4081	5	140
4081	6	43
4081	7	5
4081	8	123
4081	9	66
4081	10	30
4081	11	128
4081	12	75
4081	13	83
4082	1	131
4082	2	46
4082	3	3
4083	1	131
4084	1	63
4085	1	135
4086	1	53
4087	1	131
4087	2	61
4087	3	122
4088	1	122
4089	1	131
4090	1	121
4091	1	131
4092	1	11
4093	1	149
4094	1	79
4095	1	79
4096	1	79
4097	1	131
4097	2	46
4098	1	131
4099	1	20
4099	2	131
4099	3	122
4099	4	46
4100	1	20
4101	1	122
4102	1	50
4103	1	112
4104	1	20
4104	2	131
4104	3	122
4105	1	49
4105	2	26
4105	3	53
4106	1	11
4107	1	62
4108	1	121
4109	1	61
4110	1	61
4111	1	117
4112	1	60
4113	1	138
4114	1	5
4115	1	62
4116	1	138
4117	1	43
4117	2	30
4118	1	131
4118	2	61
4118	3	122
4119	1	131
4119	2	61
4119	3	122
4120	1	131
4121	1	131
4121	2	61
4121	3	122
4121	4	46
4122	1	27
4122	2	17
4122	3	47
4122	4	80
4122	5	72
4122	6	9
4122	7	34
4123	1	149
4124	1	131
4124	2	61
4124	3	122
4125	1	61
4126	1	49
4126	2	26
4126	3	53
4127	1	138
4128	1	138
4129	1	138
4130	1	72
4131	1	117
4132	1	24
4133	1	53
4134	1	149
4135	1	131
4135	2	61
4135	3	122
4136	1	20
4136	2	131
4136	3	61
4137	1	91
4138	1	109
4138	2	131
4138	3	45
4139	1	69
4140	1	69
4141	1	82
4142	1	69
4142	2	74
4143	1	69
4143	2	74
4144	1	120
4145	1	65
4145	2	154
4146	1	50
4147	1	92
4148	1	138
4148	2	120
4149	1	62
4150	1	5
4151	1	19
4152	1	19
4153	1	19
4154	1	19
4155	1	142
4156	1	75
4157	1	27
4157	2	57
4157	3	17
4157	4	47
4157	5	117
4157	6	72
4158	1	131
4159	1	27
4159	2	57
4159	3	47
4159	4	117
4159	5	72
4159	6	34
4160	1	19
4161	1	19
4162	1	46
4163	1	131
4164	1	75
4165	1	69
4166	1	131
4166	2	122
4166	3	46
4167	1	69
4168	1	20
4169	1	69
4170	1	20
4171	1	5
4172	1	69
4173	1	46
4174	1	49
4174	2	26
4174	3	53
4175	1	131
4175	2	46
4176	1	34
4177	1	34
4178	1	65
4178	2	154
4179	1	20
4179	2	131
4179	3	113
4179	4	3
4180	1	24
4181	1	11
4182	1	155
4183	1	60
4184	1	156
4185	1	121
4186	1	67
4187	1	103
4188	1	20
4188	2	46
4189	1	20
4189	2	122
4189	3	46
4190	1	122
4190	2	46
4191	1	156
4192	1	20
4193	1	92
4194	1	131
4194	2	122
4195	1	34
4196	1	69
4197	1	5
4198	1	59
4199	1	138
4199	2	92
4199	3	120
4199	4	130
4199	5	4
4200	1	102
4200	2	55
4200	3	78
4200	4	43
4200	5	30
4201	1	67
4202	1	98
4203	1	67
4204	1	121
4205	1	81
4206	1	131
4206	2	122
4206	3	46
4207	1	138
4207	2	59
4207	3	4
4208	1	142
4208	2	54
4209	1	57
4210	1	67
4210	2	123
4211	1	138
4212	1	109
4213	1	142
4214	1	138
4215	1	69
4215	2	74
4216	1	59
4217	1	67
4218	1	49
4218	2	26
4218	3	53
4219	1	67
4220	1	59
4221	1	98
4222	1	20
4222	2	131
4222	3	113
4223	1	131
4223	2	133
4223	3	122
4223	4	46
4223	5	3
4224	1	92
4225	1	138
4226	1	59
4227	1	131
4227	2	122
4228	1	131
4228	2	61
4228	3	122
4229	1	83
4230	1	135
4231	1	24
4232	1	43
4233	1	121
4234	1	57
4235	1	98
4235	2	155
4236	1	98
4237	1	138
4237	2	120
4237	3	59
4237	4	4
4238	1	130
4239	1	5
4240	1	121
4241	1	69
4242	1	69
4243	1	26
4244	1	5
4245	1	22
4246	1	5
4247	1	58
4248	1	92
4249	1	67
4250	1	138
4251	1	45
4252	1	7
4253	1	20
4253	2	131
4254	1	121
4254	2	98
4254	3	1
4255	1	64
4256	1	20
4257	1	138
4258	1	131
4258	2	61
4258	3	122
4258	4	46
4258	5	3
4259	1	138
4260	1	131
4260	2	46
4261	1	138
4262	1	51
4263	1	131
4263	2	61
4264	1	131
4264	2	61
4264	3	122
4265	1	123
4266	1	61
4267	1	138
4268	1	20
4268	2	131
4268	3	113
4269	1	20
4269	2	131
4269	3	113
4270	1	49
4270	2	26
4270	3	53
4271	1	154
4272	1	11
4273	1	58
4273	2	53
4274	1	82
4275	1	5
4276	1	74
4277	1	20
4277	2	131
4277	3	133
4277	4	136
4277	5	122
4277	6	3
4278	1	49
4278	2	26
4278	3	53
4279	1	112
4280	1	20
4281	1	131
4281	2	61
4281	3	122
4282	1	131
4282	2	61
4282	3	122
4283	1	131
4283	2	61
4283	3	122
4284	1	61
4285	1	131
4285	2	61
4285	3	122
4285	4	46
4286	1	46
4287	1	57
4288	1	57
4289	1	120
4290	1	58
4290	2	26
4291	1	20
4292	1	108
4293	1	20
4293	2	131
4293	3	61
4293	4	122
4294	1	82
4295	1	59
4296	1	57
4297	1	20
4297	2	131
